2,34,960,24.0,9.0,3216.0,3.0;1,25,2420,48.0,7.0,25000.0,4.0;2,52,2088,50.0,33.0,13468.0,4.0;2,47,1840,46.0,25.0,6500.0,3.0;1,39,2200,50.0,21.0,18600.0,4.0;2,25,1772,42.0,7.0,10000.0,3.0
1,30,2008,49.0,12.0,13534.0,3.0;1,31,2550,51.0,10.0,12000.0,2.0;2,53,1886,46.0,30.0,17000.0,3.0;1,31,1664,41.0,13.0,17000.0,2.0;2,47,1470,49.0,18.0,3000.0,3.0;1,31,3603,50.0,11.0,10000.0,3.0
2,31,1651,51.0,8.0,4943.0,2.0;2,37,2080,52.0,16.0,4000.0,3.0;2,61,1980,49.0,43.0,8958.0,2.0;1,50,2000,50.0,23.0,23541.0,4.0;1,31,2600,52.0,13.0,21000.0,1.0;1,37,3116,52.0,16.0,7080.0,3.0
2,34,2000,50.0,11.0,9500.0,3.0;2,31,1461,36.0,13.0,4100.0,3.0;2,32,2250,50.0,8.0,20450.0,3.0;1,34,1433,37.0,16.0,11650.0,4.0;2,49,2050,50.0,19.0,9400.0,3.0;1,27,1920,48.0,9.0,18000.0,1.0
1,37,2056,48.0,18.0,24761.0,1.0;1,25,1996,43.0,7.0,6000.0,3.0;1,60,1530,34.0,42.0,15300.0,3.0;1,42,1920,48.0,24.0,17000.0,3.0;2,25,1316,32.0,7.0,9135.0,2.0;1,25,1600,40.0,7.0,10000.0,3.0
1,53,2350,47.0,35.0,16385.0,3.0;1,32,1505,50.0,9.0,16000.0,1.0;1,33,2114,49.0,5.0,16500.0,3.0;2,56,1810,45.0,15.0,6030.0,3.0;1,37,1814,44.0,19.0,16673.0,4.0;1,31,2003,50.0,12.0,12000.0,3.0
2,27,2264,51.0,9.0,10190.0,1.0;2,42,1840,46.0,15.0,14000.0,3.0;1,29,1408,34.0,11.0,14402.0,3.0;1,33,2850,52.0,15.0,25000.0,2.0;2,49,1715,49.0,9.0,6500.0,3.0;2,28,1920,48.0,10.0,8640.0,2.0
2,47,1036,43.0,29.0,4800.0,3.0;1,44,2236,46.0,22.0,42000.0,2.0;2,40,1168,29.0,14.0,4000.0,3.0;1,32,2260,52.0,14.0,16000.0,3.0;1,33,1940,46.0,15.0,19000.0,3.0;1,30,1925,39.0,12.0,31800.0,2.0
2,27,1024,25.0,7.0,4000.0,3.0;2,28,1823,49.0,10.0,15000.0,1.0;1,27,2071,49.0,7.0,15000.0,4.0;2,30,1200,40.0,9.0,16000.0,1.0;2,28,1368,46.0,6.0,2500.0,1.0;1,35,2178,48.0,17.0,29300.0,3.0
1,30,2009,48.0,12.0,26000.0,4.0;1,30,2080,50.0,12.0,19000.0,2.0;2,45,1457,47.0,14.0,5497.0,4.0;2,35,1276,41.0,15.0,10700.0,1.0;1,34,2444,52.0,16.0,12000.0,3.0;1,28,2024,47.0,9.0,10000.0,3.0
1,55,2065,51.0,35.0,9575.0,3.0;2,57,1646,49.0,15.0,12100.0,2.0;2,32,2635,51.0,8.0,12071.0,3.0;1,49,2860,52.0,31.0,20800.0,3.0;2,26,2070,50.0,8.0,9700.0,3.0;1,42,2400,50.0,24.0,17832.0,2.0
1,61,1960,49.0,43.0,16000.0,2.0;2,25,1600,39.0,2.0,12000.0,3.0;1,34,1984,50.0,8.0,7000.0,3.0;1,37,2544,47.0,19.0,15500.0,2.0;1,26,2104,50.0,7.0,10000.0,3.0;1,26,2038,51.0,8.0,9500.0,3.0
2,48,1982,47.0,30.0,17982.0,3.0;2,48,1714,46.0,18.0,9360.0,1.0;2,55,1660,35.0,28.0,16778.0,1.0;2,26,2701,49.0,7.0,16000.0,3.0;2,35,2256,48.0,15.0,10000.0,2.0;1,29,1958,48.0,6.0,10264.0,3.0
1,32,1800,45.0,14.0,9000.0,2.0;1,43,2232,50.0,19.0,32700.0,1.0;2,25,1961,49.0,7.0,12000.0,2.0;1,47,3060,51.0,28.0,16002.0,1.0;1,34,1880,47.0,16.0,30970.0,4.0;1,45,2255,45.0,27.0,23000.0,3.0
2,25,833,35.0,7.0,7000.0,1.0;1,37,2086,48.0,19.0,15000.0,1.0;1,27,2996,44.0,9.0,67000.0,4.0;2,58,1615,38.0,25.0,22000.0,1.0;2,52,2268,47.0,30.0,5436.0,1.0;1,34,2050,51.0,13.0,13000.0,2.0
2,37,1984,50.0,15.0,13000.0,3.0;1,25,2813,51.0,7.0,17000.0,2.0;2,30,1800,45.0,12.0,13000.0,3.0;2,30,2134,51.0,10.0,8360.0,4.0;1,30,1137,0.0,12.0,3203.0,2.0;1,25,2030,50.0,6.0,17747.0,1.0
1,29,2090,47.0,11.0,24600.0,4.0;2,28,1960,49.0,9.0,10000.0,3.0;2,33,2891,49.0,13.0,15600.0,3.0;2,31,1936,48.0,13.0,13200.0,4.0;1,25,3518,47.0,7.0,17000.0,3.0;2,34,2080,49.0,13.0,4800.0,2.0
1,43,2450,49.0,25.0,38500.0,1.0;2,50,1000,50.0,13.0,6600.0,1.0;1,34,1936,48.0,11.0,28000.0,2.0;1,31,3163,52.0,13.0,15000.0,3.0;1,32,2500,50.0,14.0,26500.0,4.0;2,25,2000,50.0,2.0,15000.0,3.0
2,53,1964,47.0,35.0,30300.0,4.0;2,45,1976,52.0,3.0,7000.0,1.0;1,39,1938,48.0,21.0,26400.0,4.0;1,27,2600,52.0,9.0,14300.0,3.0;2,26,2172,44.0,8.0,17500.0,3.0;2,59,1960,49.0,27.0,6500.0,1.0
1,37,2117,50.0,19.0,9000.0,3.0;1,28,1970,47.0,10.0,10560.0,3.0;1,33,2223,49.0,15.0,34000.0,2.0;1,30,2018,50.0,9.0,25000.0,1.0;1,53,2040,51.0,35.0,10450.0,2.0;1,29,2012,50.0,10.0,17000.0,3.0
2,57,1912,47.0,20.0,10000.0,2.0;1,62,2100,52.0,44.0,13000.0,3.0;1,57,2100,51.0,37.0,9000.0,3.0;2,32,1050,50.0,2.0,12000.0,2.0;2,33,1721,48.0,15.0,12000.0,4.0;2,29,1920,48.0,10.0,7000.0,3.0
2,55,2040,51.0,16.0,7819.0,3.0;1,43,2528,52.0,25.0,32000.0,3.0;1,55,1880,47.0,33.0,11000.0,3.0;2,30,1470,49.0,10.0,4000.0,2.0;1,60,2118,46.0,42.0,10058.0,3.0;1,53,2090,49.0,35.0,16000.0,3.0
1,41,2420,48.0,23.0,34000.0,3.0;1,26,21,0.0,8.0,150.0,4.0;1,28,2025,50.0,10.0,12250.0,2.0;2,26,840,21.0,7.0,5000.0,3.0;1,32,2272,46.0,12.0,20400.0,3.0;2,32,1840,42.0,14.0,14500.0,4.0
2,54,1565,39.0,36.0,13000.0,2.0;2,35,880,22.0,16.0,14000.0,1.0;2,38,1990,49.0,17.0,13000.0,1.0;2,44,1820,45.0,24.0,11000.0,3.0;2,56,1960,49.0,37.0,3038.0,3.0;1,53,2120,50.0,32.0,10000.0,1.0
1,40,2250,50.0,18.0,41000.0,1.0;1,48,2160,48.0,28.0,20000.0,3.0;1,46,2806,35.0,28.0,15936.0,2.0;2,31,1960,49.0,12.0,24000.0,3.0;2,30,1807,39.0,11.0,18700.0,1.0;2,30,1020,51.0,4.0,5400.0,4.0
1,31,2420,44.0,13.0,16000.0,2.0;1,52,1968,49.0,34.0,18800.0,2.0;1,49,2000,49.0,31.0,18000.0,1.0;1,30,2050,47.0,12.0,30000.0,4.0;2,36,2574,47.0,10.0,8839.0,3.0;2,33,1440,36.0,10.0,5000.0,3.0
2,34,1352,34.0,12.0,12000.0,3.0;1,27,1314,30.0,9.0,5500.0,3.0;1,26,2000,50.0,8.0,20000.0,1.0;1,49,2000,50.0,30.0,11440.0,3.0;1,26,2064,51.0,8.0,12500.0,2.0;1,27,2400,50.0,9.0,16000.0,3.0
1,30,2392,49.0,12.0,25000.0,3.0;1,39,1968,49.0,21.0,16843.0,3.0;1,25,2012,49.0,3.0,10995.0,3.0;1,40,1960,49.0,22.0,17400.0,1.0;1,46,2160,48.0,28.0,24862.0,2.0;2,49,1015,29.0,17.0,6000.0,1.0
1,41,2535,51.0,23.0,12500.0,2.0;2,25,1150,46.0,7.0,6900.0,3.0;2,32,2010,49.0,13.0,19000.0,1.0;1,44,2024,48.0,21.0,13469.0,3.0;2,47,1170,0.0,28.0,4563.0,3.0;1,47,1400,35.0,28.0,7000.0,3.0
1,56,1975,49.0,38.0,14500.0,3.0;1,31,1710,29.0,13.0,11000.0,2.0;2,31,1560,52.0,2.0,6084.0,3.0;2,47,1600,50.0,17.0,7000.0,3.0;1,56,1592,40.0,34.0,18500.0,4.0;2,27,2014,47.0,9.0,10000.0,3.0
1,45,1960,49.0,27.0,24000.0,4.0;1,64,1920,48.0,42.0,25500.0,4.0;1,54,2364,45.0,36.0,30000.0,2.0;1,33,2208,50.0,15.0,15000.0,2.0;2,30,560,50.0,11.0,5000.0,3.0;1,27,2132,49.0,9.0,19000.0,4.0
1,30,852,21.0,12.0,5000.0,3.0;1,29,580,39.0,11.0,8000.0,1.0;2,45,1638,52.0,8.0,3000.0,2.0;2,33,975,35.0,10.0,2000.0,2.0;2,51,2100,50.0,31.0,9000.0,1.0;1,27,2948,47.0,8.0,23000.0,1.0
1,35,1520,0.0,17.0,2894.0,3.0;1,25,1030,25.0,7.0,11000.0,2.0;1,54,1460,34.0,36.0,21500.0,1.0;2,25,2352,49.0,7.0,10000.0,4.0;2,49,2069,50.0,20.0,18500.0,3.0;1,32,2024,49.0,12.0,15500.0,3.0
2,26,2024,51.0,8.0,6800.0,3.0;2,34,2026,49.0,16.0,9000.0,3.0;2,42,1898,46.0,18.0,27000.0,2.0;2,25,1920,48.0,6.0,8125.0,3.0;2,31,2070,45.0,9.0,8360.0,3.0;2,30,1864,47.0,11.0,14500.0,1.0
1,55,1710,46.0,37.0,16715.0,2.0;1,25,2652,51.0,7.0,13140.0,3.0;1,30,2030,37.0,12.0,19200.0,4.0;1,50,1616,40.0,31.0,21000.0,2.0;2,33,480,12.0,9.0,4200.0,3.0;1,26,2008,48.0,8.0,21000.0,3.0
2,63,554,35.0,15.0,1957.0,1.0;1,30,1776,43.0,12.0,26000.0,4.0;2,33,1988,47.0,4.0,10000.0,3.0;1,60,2184,52.0,32.0,14000.0,3.0;2,29,1853,46.0,11.0,11400.0,2.0;1,55,1918,39.0,30.0,24000.0,4.0
1,49,2580,46.0,31.0,37000.0,4.0;1,49,2000,49.0,29.0,21300.0,2.0;1,60,1944,43.0,42.0,11000.0,3.0;1,41,2210,50.0,20.0,11570.0,1.0;2,35,2250,50.0,13.0,19407.0,3.0;2,34,2467,51.0,16.0,11000.0,1.0
1,58,1950,48.0,40.0,14000.0,3.0;2,30,2080,52.0,8.0,7500.0,3.0;2,28,2500,50.0,10.0,13000.0,2.0;1,54,2000,50.0,35.0,17000.0,4.0;2,46,2120,52.0,12.0,6353.0,1.0;2,26,1396,38.0,8.0,10000.0,2.0
2,25,2096,51.0,2.0,7000.0,4.0;2,33,1746,47.0,15.0,11500.0,1.0;1,48,1960,49.0,29.0,7000.0,3.0;1,34,1788,50.0,12.0,16000.0,1.0;2,27,1032,17.0,8.0,3111.0,3.0;1,28,1818,40.0,10.0,18000.0,3.0
1,52,1939,48.0,34.0,20000.0,1.0;1,30,2701,48.0,11.0,18500.0,3.0;2,30,1742,48.0,4.0,7000.0,4.0;1,48,1920,48.0,29.0,8400.0,3.0;1,37,2258,48.0,19.0,5000.0,3.0;1,25,2924,43.0,7.0,21000.0,2.0
1,37,2734,48.0,19.0,45050.0,4.0;1,39,1830,45.0,21.0,10338.0,3.0;1,27,2109,46.0,9.0,16500.0,1.0;1,31,1764,48.0,13.0,24000.0,1.0;1,48,2420,48.0,30.0,24000.0,3.0;1,25,640,32.0,7.0,3520.0,3.0
2,39,1600,40.0,21.0,18000.0,3.0;1,29,1776,43.0,8.0,18000.0,2.0;1,45,2580,52.0,27.0,13581.0,3.0;1,34,2241,50.0,16.0,13000.0,3.0;2,32,1578,35.0,14.0,3280.0,4.0;2,29,1880,47.0,11.0,12000.0,3.0
2,35,2544,51.0,12.0,12186.0,3.0;1,33,1531,39.0,13.0,18500.0,1.0;2,33,1880,47.0,2.0,9000.0,3.0;2,46,1832,46.0,8.0,7000.0,2.0;1,26,2500,50.0,4.0,23000.0,3.0;1,33,4156,0.0,15.0,27900.0,4.0
2,27,1984,50.0,9.0,6000.0,3.0;2,32,1725,50.0,7.0,5500.0,2.0;1,57,1889,47.0,39.0,24000.0,4.0;1,46,2450,49.0,28.0,51000.0,2.0;1,28,2096,51.0,10.0,17600.0,2.0;1,50,1880,47.0,32.0,11000.0,3.0
2,25,1676,45.0,6.0,9000.0,1.0;1,32,2346,51.0,12.0,30000.0,2.0;1,39,1960,49.0,20.0,19000.0,3.0;2,31,325,13.0,3.0,1900.0,3.0;2,30,1990,49.0,12.0,32000.0,1.0;2,34,1960,49.0,9.0,10000.0,3.0
1,33,2506,50.0,14.0,23000.0,3.0;2,28,1840,46.0,5.0,6700.0,2.0;1,39,2940,49.0,21.0,10000.0,4.0;2,29,1984,50.0,11.0,7864.0,3.0;2,27,940,47.0,5.0,1200.0,4.0;2,27,1434,36.0,9.0,5400.0,3.0
1,49,2106,47.0,27.0,24883.0,4.0;1,56,1000,25.0,38.0,14999.0,2.0;2,27,80,4.0,1.0,300.0,4.0;2,29,300,15.0,7.0,1000.0,1.0;2,38,2500,50.0,18.0,22800.0,3.0;1,32,3185,49.0,11.0,34900.0,1.0
1,25,4335,51.0,7.0,11300.0,4.0;1,29,2008,48.0,10.0,19440.0,3.0;2,25,3191,49.0,7.0,12400.0,1.0;2,33,1755,39.0,15.0,11000.0,2.0;2,40,2000,50.0,9.0,7000.0,2.0;1,29,2001,49.0,11.0,17000.0,1.0
1,27,2450,49.0,9.0,15000.0,1.0;1,33,2394,50.0,15.0,9199.0,3.0;2,30,1500,50.0,9.0,6500.0,3.0;2,57,1360,34.0,34.0,7000.0,4.0;2,27,1000,50.0,6.0,3500.0,3.0;1,50,1816,45.0,32.0,8000.0,3.0
1,63,771,51.0,40.0,7000.0,4.0;2,48,1750,44.0,30.0,10000.0,2.0;1,54,1880,47.0,35.0,14000.0,4.0;1,60,2146,52.0,42.0,4800.0,3.0;1,51,2068,47.0,29.0,23000.0,3.0;1,32,160,4.0,11.0,1600.0,4.0
1,25,2420,48.0,7.0,25000.0,4.0;2,52,2088,50.0,33.0,13468.0,4.0;2,47,1840,46.0,25.0,6500.0,3.0;1,39,2200,50.0,21.0,18600.0,4.0;2,25,1772,42.0,7.0,10000.0,3.0;1,42,2215,44.0,24.0,27500.0,3.0
1,31,2550,51.0,10.0,12000.0,2.0;2,53,1886,46.0,30.0,17000.0,3.0;1,31,1664,41.0,13.0,17000.0,2.0;2,47,1470,49.0,18.0,3000.0,3.0;1,31,3603,50.0,11.0,10000.0,3.0;1,31,2076,50.0,13.0,18200.0,4.0
2,37,2080,52.0,16.0,4000.0,3.0;2,61,1980,49.0,43.0,8958.0,2.0;1,50,2000,50.0,23.0,23541.0,4.0;1,31,2600,52.0,13.0,21000.0,1.0;1,37,3116,52.0,16.0,7080.0,3.0;1,60,2075,50.0,41.0,10745.0,3.0
2,31,1461,36.0,13.0,4100.0,3.0;2,32,2250,50.0,8.0,20450.0,3.0;1,34,1433,37.0,16.0,11650.0,4.0;2,49,2050,50.0,19.0,9400.0,3.0;1,27,1920,48.0,9.0,18000.0,1.0;1,28,1968,48.0,9.0,14300.0,2.0
1,25,1996,43.0,7.0,6000.0,3.0;1,60,1530,34.0,42.0,15300.0,3.0;1,42,1920,48.0,24.0,17000.0,3.0;2,25,1316,32.0,7.0,9135.0,2.0;1,25,1600,40.0,7.0,10000.0,3.0;1,29,823,21.0,10.0,6000.0,4.0
1,32,1505,50.0,9.0,16000.0,1.0;1,33,2114,49.0,5.0,16500.0,3.0;2,56,1810,45.0,15.0,6030.0,3.0;1,37,1814,44.0,19.0,16673.0,4.0;1,31,2003,50.0,12.0,12000.0,3.0;2,42,1813,49.0,11.0,13500.0,1.0
2,42,1840,46.0,15.0,14000.0,3.0;1,29,1408,34.0,11.0,14402.0,3.0;1,33,2850,52.0,15.0,25000.0,2.0;2,49,1715,49.0,9.0,6500.0,3.0;2,28,1920,48.0,10.0,8640.0,2.0;2,27,1868,47.0,6.0,18000.0,2.0
1,44,2236,46.0,22.0,42000.0,2.0;2,40,1168,29.0,14.0,4000.0,3.0;1,32,2260,52.0,14.0,16000.0,3.0;1,33,1940,46.0,15.0,19000.0,3.0;1,30,1925,39.0,12.0,31800.0,2.0;1,44,1864,47.0,23.0,22280.0,2.0
2,28,1823,49.0,10.0,15000.0,1.0;1,27,2071,49.0,7.0,15000.0,4.0;2,30,1200,40.0,9.0,16000.0,1.0;2,28,1368,46.0,6.0,2500.0,1.0;1,35,2178,48.0,17.0,29300.0,3.0;1,31,2200,50.0,13.0,14996.0,3.0
1,30,2080,50.0,12.0,19000.0,2.0;2,45,1457,47.0,14.0,5497.0,4.0;2,35,1276,41.0,15.0,10700.0,1.0;1,34,2444,52.0,16.0,12000.0,3.0;1,28,2024,47.0,9.0,10000.0,3.0;1,30,2506,50.0,12.0,16000.0,4.0
2,57,1646,49.0,15.0,12100.0,2.0;2,32,2635,51.0,8.0,12071.0,3.0;1,49,2860,52.0,31.0,20800.0,3.0;2,26,2070,50.0,8.0,9700.0,3.0;1,42,2400,50.0,24.0,17832.0,2.0;1,28,1680,42.0,10.0,23000.0,3.0
2,25,1600,39.0,2.0,12000.0,3.0;1,34,1984,50.0,8.0,7000.0,3.0;1,37,2544,47.0,19.0,15500.0,2.0;1,26,2104,50.0,7.0,10000.0,3.0;1,26,2038,51.0,8.0,9500.0,3.0;2,30,1000,25.0,12.0,2000.0,3.0
2,48,1714,46.0,18.0,9360.0,1.0;2,55,1660,35.0,28.0,16778.0,1.0;2,26,2701,49.0,7.0,16000.0,3.0;2,35,2256,48.0,15.0,10000.0,2.0;1,29,1958,48.0,6.0,10264.0,3.0;2,30,954,48.0,9.0,12000.0,2.0
1,43,2232,50.0,19.0,32700.0,1.0;2,25,1961,49.0,7.0,12000.0,2.0;1,47,3060,51.0,28.0,16002.0,1.0;1,34,1880,47.0,16.0,30970.0,4.0;1,45,2255,45.0,27.0,23000.0,3.0;2,27,2000,50.0,4.0,7750.0,3.0
1,37,2086,48.0,19.0,15000.0,1.0;1,27,2996,44.0,9.0,67000.0,4.0;2,58,1615,38.0,25.0,22000.0,1.0;2,52,2268,47.0,30.0,5436.0,1.0;1,34,2050,51.0,13.0,13000.0,2.0;2,36,1400,40.0,17.0,26900.0,1.0
1,25,2813,51.0,7.0,17000.0,2.0;2,30,1800,45.0,12.0,13000.0,3.0;2,30,2134,51.0,10.0,8360.0,4.0;1,30,1137,0.0,12.0,3203.0,2.0;1,25,2030,50.0,6.0,17747.0,1.0;2,31,1960,49.0,10.0,10000.0,2.0
2,28,1960,49.0,9.0,10000.0,3.0;2,33,2891,49.0,13.0,15600.0,3.0;2,31,1936,48.0,13.0,13200.0,4.0;1,25,3518,47.0,7.0,17000.0,3.0;2,34,2080,49.0,13.0,4800.0,2.0;1,58,2784,48.0,28.0,28000.0,2.0
2,50,1000,50.0,13.0,6600.0,1.0;1,34,1936,48.0,11.0,28000.0,2.0;1,31,3163,52.0,13.0,15000.0,3.0;1,32,2500,50.0,14.0,26500.0,4.0;2,25,2000,50.0,2.0,15000.0,3.0;2,26,1960,49.0,8.0,8653.0,4.0
2,45,1976,52.0,3.0,7000.0,1.0;1,39,1938,48.0,21.0,26400.0,4.0;1,27,2600,52.0,9.0,14300.0,3.0;2,26,2172,44.0,8.0,17500.0,3.0;2,59,1960,49.0,27.0,6500.0,1.0;1,47,2108,48.0,29.0,21000.0,1.0
1,28,1970,47.0,10.0,10560.0,3.0;1,33,2223,49.0,15.0,34000.0,2.0;1,30,2018,50.0,9.0,25000.0,1.0;1,53,2040,51.0,35.0,10450.0,2.0;1,29,2012,50.0,10.0,17000.0,3.0;1,54,2070,46.0,36.0,26000.0,2.0
1,62,2100,52.0,44.0,13000.0,3.0;1,57,2100,51.0,37.0,9000.0,3.0;2,32,1050,50.0,2.0,12000.0,2.0;2,33,1721,48.0,15.0,12000.0,4.0;2,29,1920,48.0,10.0,7000.0,3.0;1,36,2309,49.0,10.0,18000.0,3.0
1,43,2528,52.0,25.0,32000.0,3.0;1,55,1880,47.0,33.0,11000.0,3.0;2,30,1470,49.0,10.0,4000.0,2.0;1,60,2118,46.0,42.0,10058.0,3.0;1,53,2090,49.0,35.0,16000.0,3.0;1,44,2750,50.0,26.0,16150.0,3.0
1,26,21,0.0,8.0,150.0,4.0;1,28,2025,50.0,10.0,12250.0,2.0;2,26,840,21.0,7.0,5000.0,3.0;1,32,2272,46.0,12.0,20400.0,3.0;2,32,1840,42.0,14.0,14500.0,4.0;1,41,1908,48.0,23.0,18000.0,3.0
2,35,880,22.0,16.0,14000.0,1.0;2,38,1990,49.0,17.0,13000.0,1.0;2,44,1820,45.0,24.0,11000.0,3.0;2,56,1960,49.0,37.0,3038.0,3.0;1,53,2120,50.0,32.0,10000.0,1.0;1,37,2010,50.0,19.0,15000.0,4.0
1,48,2160,48.0,28.0,20000.0,3.0;1,46,2806,35.0,28.0,15936.0,2.0;2,31,1960,49.0,12.0,24000.0,3.0;2,30,1807,39.0,11.0,18700.0,1.0;2,30,1020,51.0,4.0,5400.0,4.0;2,31,1983,49.0,12.0,14576.0,4.0
1,52,1968,49.0,34.0,18800.0,2.0;1,49,2000,49.0,31.0,18000.0,1.0;1,30,2050,47.0,12.0,30000.0,4.0;2,36,2574,47.0,10.0,8839.0,3.0;2,33,1440,36.0,10.0,5000.0,3.0;1,46,2142,49.0,28.0,24000.0,4.0
1,27,1314,30.0,9.0,5500.0,3.0;1,26,2000,50.0,8.0,20000.0,1.0;1,49,2000,50.0,30.0,11440.0,3.0;1,26,2064,51.0,8.0,12500.0,2.0;1,27,2400,50.0,9.0,16000.0,3.0;2,54,1750,50.0,24.0,1700.0,2.0
